# gamma != 1 F2(D/N) calculation from CJ15 (with WBA)


     X        Q2         W2       THEORY        error         DATA           ERROR        chi^2     _w    ITYPE
.1338E+00  1000.000  0.648E+04   0.99464E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1461E+00  1000.000  0.584E+04   0.99389E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1585E+00  1000.000  0.531E+04   0.99365E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1709E+00  1000.000  0.485E+04   0.99338E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1832E+00  1000.000  0.446E+04   0.99298E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1956E+00  1000.000  0.411E+04   0.99222E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.2080E+00  1000.000  0.381E+04   0.99191E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.2204E+00  1000.000  0.354E+04   0.99175E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.2328E+00  1000.000  0.330E+04   0.99145E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.2451E+00  1000.000  0.308E+04   0.99080E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.2575E+00  1000.000  0.288E+04   0.99027E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.2699E+00  1000.000  0.271E+04   0.99029E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.2823E+00  1000.000  0.254E+04   0.99007E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.2946E+00  1000.000  0.240E+04   0.98933E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3070E+00  1000.000  0.226E+04   0.98906E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3194E+00  1000.000  0.213E+04   0.98916E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3317E+00  1000.000  0.202E+04   0.98863E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3441E+00  1000.000  0.191E+04   0.98826E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3565E+00  1000.000  0.181E+04   0.98835E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3689E+00  1000.000  0.171E+04   0.98810E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3812E+00  1000.000  0.162E+04   0.98764E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.3936E+00  1000.000  0.154E+04   0.98758E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4060E+00  1000.000  0.146E+04   0.98784E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4184E+00  1000.000  0.139E+04   0.98749E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4308E+00  1000.000  0.132E+04   0.98732E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4431E+00  1000.000  0.126E+04   0.98772E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4555E+00  1000.000  0.120E+04   0.98766E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4679E+00  1000.000  0.114E+04   0.98762E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4803E+00  1000.000  0.108E+04   0.98823E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.4926E+00  1000.000  0.103E+04   0.98829E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5050E+00  1000.000  0.981E+03   0.98865E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5174E+00  1000.000  0.934E+03   0.98950E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5298E+00  1000.000  0.889E+03   0.98972E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5421E+00  1000.000  0.845E+03   0.99052E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5545E+00  1000.000  0.804E+03   0.99144E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.79         test_SK   
.5669E+00  1000.000  0.765E+03   0.99232E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.5793E+00  1000.000  0.727E+03   0.99377E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.5916E+00  1000.000  0.691E+03   0.99492E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.6040E+00  1000.000  0.657E+03   0.99672E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
